datetime,Consumer_0_elec,PublicGrid_0_elec,Charger_0_elec,Consumer_0_heat,PublicGrid_0_heat,Charger_0_heat
11/04/2024 07:15:00,-0.2405166722222222,0.0,0,0.0,0.0,0.0
11/04/2024 07:30:00,-0.2555378666666666,0.0,0,0.0,0.0,0.0
11/04/2024 07:45:00,-0.3054168777777781,0.6386515057741389,-3.8555764502185834,0.0,0.0,0.0
11/04/2024 08:00:00,-0.3469288400633415,0.755311172634866,-3.8555764502185834,0.0,0.0,0.0
11/04/2024 08:15:00,-0.3834252222222225,0.8646203391074723,-3.8555764502185834,0.0,0.0,0.0
11/04/2024 08:30:00,-0.4270799555555558,1.1102230246251565e-16,-2.2859022282916133,0.0,0.0,0.0
11/04/2024 08:45:00,-0.3452787851851855,0.0,0,0.0,0.0,0.0
11/04/2024 09:00:00,-0.3564600814814815,0.0,0,0.0,0.0,0.0
11/04/2024 09:15:00,-0.3496892148148148,0.0,0,0.0,0.0,0.0
11/04/2024 09:30:00,-0.3062537185185185,0.0,0,0.0,0.0,0.0
11/04/2024 09:45:00,-0.2765858518518519,0.0,0,0.0,0.0,0.0
11/04/2024 10:00:00,-0.2950281481481482,0.0,0,0.0,0.0,0.0
11/04/2024 10:15:00,-0.2989637777777779,0.0,0,0.0,0.0,0.0
11/04/2024 10:30:00,-0.2795591111111112,0.0,0,0.0,0.0,0.0
11/04/2024 10:45:00,-0.2411473333333332,0.0,0,0.0,0.0,0.0
11/04/2024 11:00:00,-0.330982222222222,0.291218894663028,-3.8555764502185834,0.0,0.0,0.0
11/04/2024 11:15:00,-0.4482499777777778,3.197413727578831,-3.8555764502185834,0.0,0.0,0.0
11/04/2024 11:30:00,-0.3269495111111108,3.7493682946630273,-3.8555764502185834,0.0,0.0,0.0
11/04/2024 11:45:00,-0.3365377060133629,3.698208822898613,-3.8555764502185834,0.0,0.0,0.0
11/04/2024 12:00:00,-0.2506293877551021,3.5687936824181303,-3.8555764502185834,0.0,0.0,0.0
11/04/2024 12:15:00,-0.2456167777777777,6.0439603648384645,-3.8555764502185834,0.0,0.0,0.0
11/04/2024 12:30:00,-0.2127971777777776,5.482347139107475,-3.8555764502185834,0.0,0.0,0.0
11/04/2024 12:45:00,-0.2690463999999999,5.828060242218584,-3.8555764502185834,0.0,0.0,0.0
11/04/2024 13:00:00,-0.2091239999999998,5.755671924885248,-3.8555764502185834,0.0,0.0,0.0
11/04/2024 13:15:00,-0.2754661555555555,6.580833778297055,-4.493042646741499,0.0,0.0,0.0
11/04/2024 13:30:00,-0.2500831851851852,7.382551416917826,-5.320582421065975,0.0,0.0,0.0
11/04/2024 13:45:00,-0.3491794316436249,7.123410637562373,-4.886424518807637,0.0,0.0,0.0
11/04/2024 14:00:00,-0.37187996000577384,6.721273632783102,-4.438516079888441,0.0,0.0,0.0
11/04/2024 14:15:00,-0.40296335582715914,6.10617427726593,-3.8594069987721054,0.0,0.0,0.0
11/04/2024 14:30:00,-0.44218680742607386,6.051709460311322,-3.8555764502185834,0.0,0.0,0.0
11/04/2024 14:45:00,-0.3374748529411766,2.277800765994332,-1.3094207272753766,0.0,0.0,0.0
11/04/2024 15:00:00,-0.3331483752860412,0.05180654788879988,0,0.0,0.0,0.0
11/04/2024 15:15:00,-0.3941469925925926,-0.05123883522081825,0,0.0,0.0,0.0
11/04/2024 15:30:00,-1.5312468,1.0696863121687412,0,0.0,0.0,0.0
11/04/2024 15:45:00,-1.5077902222222217,0.5250906211536197,0,0.0,0.0,0.0
